"Datum","Umsatz","Warentyp","Temperatur","Wochentag","KielerWoche","Jahr","Monat","Tag","Ferienname","Feiertag"
2014-04-29,145.382373304754,"Brot",18.0875,"Dienstag",0,"2014","4","29","Osterferien","0"
2014-04-30,168.447583367336,"Brot",18,"Mittwoch",0,"2014","4","30","Osterferien","0"
2014-05-02,194.877300541007,"Brot",10.225,"Freitag",0,"2014","5","2","Osterferien","0"
2014-05-05,344.712427419033,"Brot",10.7125,"Montag",0,"2014","5","5","0","0"
2014-05-06,117.634364611904,"Brot",15.775,"Dienstag",0,"2014","5","6","0","0"
2014-05-07,90.0459392081919,"Brot",14.2125,"Mittwoch",0,"2014","5","7","0","0"
2014-05-08,149.299133313087,"Brot",12.45,"Donnerstag",0,"2014","5","8","0","0"
2014-05-09,93.4116822522153,"Brot",12.3875,"Freitag",0,"2014","5","9","0","0"
2014-05-10,123.724674602317,"Brot",13.275,"Samstag",0,"2014","5","10","0","0"
2014-05-11,61.0065824620734,"Brot",11.5625,"Sonntag",0,"2014","5","11","0","0"
2014-05-12,117.63724487723,"Brot",12.7,"Montag",0,"2014","5","12","0","0"
2014-05-13,140.036281903001,"Brot",11.5625,"Dienstag",0,"2014","5","13","0","0"
2014-05-14,107.299783874075,"Brot",11.5625,"Mittwoch",0,"2014","5","14","0","0"
2014-05-15,123.833393024816,"Brot",13.7875,"Donnerstag",0,"2014","5","15","0","0"
2014-05-16,182.247331664509,"Brot",13.8875,"Freitag",0,"2014","5","16","0","0"
2014-05-17,128.405482365147,"Brot",16.625,"Samstag",0,"2014","5","17","0","0"
2014-05-18,94.9265718873585,"Brot",16.5125,"Sonntag",0,"2014","5","18","0","0"
2014-05-19,108.184039506908,"Brot",13.7625,"Montag",0,"2014","5","19","0","0"
2014-05-20,112.779561925048,"Brot",20.725,"Dienstag",0,"2014","5","20","0","0"
2014-05-21,123.754439846218,"Brot",26.8625,"Mittwoch",0,"2014","5","21","0","0"
2014-05-22,116.368035292474,"Brot",26.375,"Donnerstag",0,"2014","5","22","0","0"
2014-05-23,129.753386763715,"Brot",18.0125,"Freitag",0,"2014","5","23","0","0"
2014-05-24,117.223121200496,"Brot",17.9625,"Samstag",0,"2014","5","24","0","0"
2014-05-25,85.7502216285052,"Brot",20.4625,"Sonntag",0,"2014","5","25","0","0"
2014-05-26,117.265384467109,"Brot",19.9625,"Montag",0,"2014","5","26","0","0"
2014-05-27,114.85034360851,"Brot",12.8875,"Dienstag",0,"2014","5","27","0","0"
2014-05-28,190.55318445032,"Brot",10.2,"Mittwoch",0,"2014","5","28","0","0"
2014-05-29,85.879848415963,"Brot",12.7,"Donnerstag",0,"2014","5","29","0","0"
2014-05-30,187.239006431102,"Brot",17.9625,"Freitag",0,"2014","5","30","0","0"
2014-05-31,171.347524831197,"Brot",15.9125,"Samstag",0,"2014","5","31","0","0"
2014-06-01,93.4027092149433,"Brot",13.825,"Sonntag",0,"2014","6","1","0","0"
2014-06-02,199.723160641356,"Brot",17.625,"Montag",0,"2014","6","2","0","0"
2014-06-03,142.538025704362,"Brot",20,"Dienstag",0,"2014","6","3","0","0"
2014-06-04,137.397470737802,"Brot",21.4875,"Mittwoch",0,"2014","6","4","0","0"
2014-06-05,194.604241155943,"Brot",15.0375,"Donnerstag",0,"2014","6","5","0","0"
2014-06-06,181.64230467912,"Brot",19.3125,"Freitag",0,"2014","6","6","0","0"
2014-06-07,199.282826637538,"Brot",17.9625,"Samstag",0,"2014","6","7","0","0"
2014-06-08,116.13410257794,"Brot",22.1,"Sonntag",0,"2014","6","8","0","0"
2014-06-09,110.83826883308,"Brot",20.6625,"Montag",0,"2014","6","9","0","0"
2014-06-10,183.918754774297,"Brot",25.7875,"Dienstag",0,"2014","6","10","0","0"
2014-06-11,149.446544671322,"Brot",20.5,"Mittwoch",0,"2014","6","11","0","0"
2014-06-12,139.828728810289,"Brot",19.55,"Donnerstag",0,"2014","6","12","0","0"
2014-06-13,181.076990157327,"Brot",17.45,"Freitag",0,"2014","6","13","0","0"
2014-06-14,198.692957520375,"Brot",18.9125,"Samstag",0,"2014","6","14","0","0"
2014-06-15,54.0249702204705,"Brot",19.275,"Sonntag",0,"2014","6","15","0","0"
2014-06-16,162.607017592405,"Brot",18.3125,"Montag",0,"2014","6","16","0","0"
2014-06-17,124.562218396083,"Brot",20.375,"Dienstag",0,"2014","6","17","0","0"
2014-06-18,137.865777862035,"Brot",19.3,"Mittwoch",0,"2014","6","18","0","0"
2014-06-19,129.894799169399,"Brot",15.2875,"Donnerstag",0,"2014","6","19","0","0"
2014-06-20,175.728748384125,"Brot",15.9875,"Freitag",0,"2014","6","20","0","0"
2014-06-21,162.410672754329,"Brot",15.5125,"Samstag",1,"2014","6","21","0","0"
2014-06-22,99.6276132843513,"Brot",15.7,"Sonntag",1,"2014","6","22","0","0"
2014-06-23,130.997404965594,"Brot",16.5,"Montag",1,"2014","6","23","0","0"
2014-06-24,119.068455962972,"Brot",14.3625,"Dienstag",1,"2014","6","24","0","0"
2014-06-25,114.248639971521,"Brot",18.4375,"Mittwoch",1,"2014","6","25","0","0"
2014-06-26,139.644833904018,"Brot",17.575,"Donnerstag",1,"2014","6","26","0","0"
2014-06-27,149.199619823898,"Brot",20.1625,"Freitag",1,"2014","6","27","0","0"
2014-06-28,234.368963456298,"Brot",16.9625,"Samstag",1,"2014","6","28","0","0"
2014-06-29,99.024824945212,"Brot",17.3125,"Sonntag",1,"2014","6","29","0","0"
2014-06-30,171.873065791742,"Brot",18.3375,"Montag",0,"2014","6","30","0","0"
2014-07-01,79.4657766414776,"Brot",15.6875,"Dienstag",0,"2014","7","1","0","0"
2014-07-02,130.353573545155,"Brot",17.1125,"Mittwoch",0,"2014","7","2","0","0"
2014-07-03,158.210589058586,"Brot",20.4,"Donnerstag",0,"2014","7","3","0","0"
2014-07-04,112.903849016111,"Brot",26.9375,"Freitag",0,"2014","7","4","0","0"
2014-07-05,150.979319145129,"Brot",24.5875,"Samstag",0,"2014","7","5","0","0"
2014-07-06,84.8042447667398,"Brot",25.2375,"Sonntag",0,"2014","7","6","0","0"
2014-07-07,142.241358541915,"Brot",20.8,"Montag",0,"2014","7","7","0","0"
2014-07-08,109.606492090567,"Brot",19.6,"Dienstag",0,"2014","7","8","0","0"
2014-07-09,116.752191041734,"Brot",24.65,"Mittwoch",0,"2014","7","9","0","0"
2014-07-10,132.724706258412,"Brot",24.757142,"Donnerstag",0,"2014","7","10","0","0"
2014-07-11,180.711513583786,"Brot",22.9375,"Freitag",0,"2014","7","11","0","0"
2014-07-12,142.331090508761,"Brot",20.375,"Samstag",0,"2014","7","12","0","0"
2014-07-13,80.4531140833734,"Brot",18.6,"Sonntag",0,"2014","7","13","0","0"
2014-07-14,153.698550894933,"Brot",19.45,"Montag",0,"2014","7","14","Sommerferien","0"
2014-07-15,157.385041577792,"Brot",22.2625,"Dienstag",0,"2014","7","15","Sommerferien","0"
2014-07-16,158.680478444563,"Brot",19.4125,"Mittwoch",0,"2014","7","16","Sommerferien","0"
2014-07-17,160.5229296933,"Brot",22.7625,"Donnerstag",0,"2014","7","17","Sommerferien","0"
2014-07-18,119.811042532772,"Brot",26.05,"Freitag",0,"2014","7","18","Sommerferien","0"
2014-07-19,144.785544515647,"Brot",28.0625,"Samstag",0,"2014","7","19","Sommerferien","0"
2014-07-20,111.990298336233,"Brot",24.3125,"Sonntag",0,"2014","7","20","Sommerferien","0"
2014-07-21,137.703002341753,"Brot",23.4875,"Montag",0,"2014","7","21","Sommerferien","0"
2014-07-22,152.134170467115,"Brot",24.9875,"Dienstag",0,"2014","7","22","Sommerferien","0"
2014-07-23,144.39193026197,"Brot",25,"Mittwoch",0,"2014","7","23","Sommerferien","0"
2014-07-24,163.309889093623,"Brot",24.8375,"Donnerstag",0,"2014","7","24","Sommerferien","0"
2014-07-25,145.131799090901,"Brot",26.325,"Freitag",0,"2014","7","25","Sommerferien","0"
2014-07-26,171.321523510186,"Brot",22.375,"Samstag",0,"2014","7","26","Sommerferien","0"
2014-07-27,90.1816334935297,"Brot",25.55,"Sonntag",0,"2014","7","27","Sommerferien","0"
2014-07-28,157.813837411395,"Brot",24.7625,"Montag",0,"2014","7","28","Sommerferien","0"
2014-07-29,144.455051194281,"Brot",25.35,"Dienstag",0,"2014","7","29","Sommerferien","0"
2014-07-30,137.868369774792,"Brot",22.925,"Mittwoch",0,"2014","7","30","Sommerferien","0"
2014-07-31,174.333709830106,"Brot",22.4375,"Donnerstag",0,"2014","7","31","Sommerferien","0"
2014-08-01,153.966193788182,"Brot",26.725,"Freitag",0,"2014","8","1","Sommerferien","0"
2014-08-02,189.444073316264,"Brot",26.0875,"Samstag",0,"2014","8","2","Sommerferien","0"
2014-08-03,75.380692980006,"Brot",23.0875,"Sonntag",0,"2014","8","3","Sommerferien","0"
2014-08-04,190.631341627449,"Brot",22.5125,"Montag",0,"2014","8","4","Sommerferien","0"
2014-08-05,158.481203915988,"Brot",23.0875,"Dienstag",0,"2014","8","5","Sommerferien","0"
2014-08-06,140.003286627353,"Brot",22.825,"Mittwoch",0,"2014","8","6","Sommerferien","0"
2014-08-07,172.493580385229,"Brot",20.3125,"Donnerstag",0,"2014","8","7","Sommerferien","0"
2014-08-08,194.226703064487,"Brot",22.725,"Freitag",0,"2014","8","8","Sommerferien","0"
2014-08-09,216.790146013299,"Brot",20.1,"Samstag",0,"2014","8","9","Sommerferien","0"
2014-08-10,98.5919510239083,"Brot",23.1,"Sonntag",0,"2014","8","10","Sommerferien","0"
2014-08-11,186.843287518034,"Brot",20.075,"Montag",0,"2014","8","11","Sommerferien","0"
2014-08-12,155.633056469153,"Brot",16.9125,"Dienstag",0,"2014","8","12","Sommerferien","0"
2014-08-13,129.960879412869,"Brot",20.9375,"Mittwoch",0,"2014","8","13","Sommerferien","0"
2014-08-14,162.312059256018,"Brot",18.05,"Donnerstag",0,"2014","8","14","Sommerferien","0"
2014-08-15,232.668688554884,"Brot",18.3625,"Freitag",0,"2014","8","15","Sommerferien","0"
2014-08-16,229.321098599377,"Brot",17.2,"Samstag",0,"2014","8","16","Sommerferien","0"
2014-08-18,204.943578961263,"Brot",15.2,"Montag",0,"2014","8","18","Sommerferien","0"
2014-08-19,157.516513226105,"Brot",14.0875,"Dienstag",0,"2014","8","19","Sommerferien","0"
2014-08-20,175.194857952978,"Brot",15.675,"Mittwoch",0,"2014","8","20","Sommerferien","0"
2014-08-21,177.59614021373,"Brot",16.2625,"Donnerstag",0,"2014","8","21","Sommerferien","0"
2014-08-22,196.422158119718,"Brot",16.325,"Freitag",0,"2014","8","22","Sommerferien","0"
2014-08-23,226.633053661476,"Brot",15.9875,"Samstag",0,"2014","8","23","Sommerferien","0"
2014-08-24,151.925968486667,"Brot",16.3125,"Sonntag",0,"2014","8","24","Sommerferien","0"
2014-08-25,202.245341655226,"Brot",14.7875,"Montag",0,"2014","8","25","0","0"
2014-08-26,143.842260185182,"Brot",17.325,"Dienstag",0,"2014","8","26","0","0"
2014-08-27,141.124540763453,"Brot",19.875,"Mittwoch",0,"2014","8","27","0","0"
2014-08-28,147.59794847913,"Brot",19.75,"Donnerstag",0,"2014","8","28","0","0"
2014-08-29,119.001507763099,"Brot",19.125,"Freitag",0,"2014","8","29","0","0"
2014-08-30,162.81504486744,"Brot",17.75,"Samstag",0,"2014","8","30","0","0"
2014-08-31,136.994199378168,"Brot",16.375,"Sonntag",0,"2014","8","31","0","0"
2014-09-01,192.583927536972,"Brot",17.875,"Montag",0,"2014","9","1","0","0"
2014-09-02,93.4032112729648,"Brot",18.375,"Dienstag",0,"2014","9","2","0","0"
2014-09-03,128.100882145258,"Brot",18.75,"Mittwoch",0,"2014","9","3","0","0"
2014-09-04,118.732274802375,"Brot",20,"Donnerstag",0,"2014","9","4","0","0"
2014-09-05,168.798990410438,"Brot",21.375,"Freitag",0,"2014","9","5","0","0"
2014-09-06,165.47761720592,"Brot",24,"Samstag",0,"2014","9","6","0","0"
2014-09-07,48.9648440975496,"Brot",20,"Sonntag",0,"2014","9","7","0","0"
2014-09-08,177.361261107402,"Brot",17.375,"Montag",0,"2014","9","8","0","0"
2014-09-09,128.017374563252,"Brot",17.125,"Dienstag",0,"2014","9","9","0","0"
2014-09-10,173.546299647139,"Brot",18.625,"Mittwoch",0,"2014","9","10","0","0"
2014-09-11,165.169051552497,"Brot",17.375,"Donnerstag",0,"2014","9","11","0","0"
2014-09-12,130.3659563908,"Brot",18.25,"Freitag",0,"2014","9","12","0","0"
2014-09-13,152.497010928097,"Brot",17,"Samstag",0,"2014","9","13","0","0"
2014-09-14,60.5960658536456,"Brot",17.625,"Sonntag",0,"2014","9","14","0","0"
2014-09-15,154.556691403417,"Brot",19.75,"Montag",0,"2014","9","15","0","0"
2014-09-16,106.657464651771,"Brot",20.125,"Dienstag",0,"2014","9","16","0","0"
2014-09-17,140.230426469916,"Brot",19.875,"Mittwoch",0,"2014","9","17","0","0"
2014-09-18,168.767383241785,"Brot",20.5,"Donnerstag",0,"2014","9","18","0","0"
2014-09-19,140.144453118865,"Brot",20.75,"Freitag",0,"2014","9","19","0","0"
2014-09-20,197.959086294477,"Brot",19.375,"Samstag",0,"2014","9","20","0","0"
2014-09-21,80.5859142164798,"Brot",17,"Sonntag",0,"2014","9","21","0","0"
2014-09-22,134.865103794751,"Brot",13,"Montag",0,"2014","9","22","0","0"
2014-09-23,140.774695330895,"Brot",14.75,"Dienstag",0,"2014","9","23","0","0"
2014-09-24,108.711123767423,"Brot",15.375,"Mittwoch",0,"2014","9","24","0","0"
2014-09-25,108.067086651751,"Brot",14.5,"Donnerstag",0,"2014","9","25","0","0"
2014-09-26,117.377429960871,"Brot",16.75,"Freitag",0,"2014","9","26","0","0"
2014-09-27,139.171163845637,"Brot",16.375,"Samstag",0,"2014","9","27","0","0"
2014-09-28,60.4829614839036,"Brot",18.5,"Sonntag",0,"2014","9","28","0","0"
2014-09-29,146.640779180328,"Brot",18.125,"Montag",0,"2014","9","29","0","0"
2014-09-30,125.317010604255,"Brot",16.5,"Dienstag",0,"2014","9","30","0","0"
2014-10-01,159.473253138624,"Brot",17.75,"Mittwoch",0,"2014","10","1","0","0"
2014-10-02,183.411275500045,"Brot",18,"Donnerstag",0,"2014","10","2","0","0"
2014-10-03,62.591191559266,"Brot",20,"Freitag",0,"2014","10","3","0","0"
2014-10-04,194.365187583031,"Brot",18.5,"Samstag",0,"2014","10","4","0","0"
2014-10-05,82.1342445154272,"Brot",16.25,"Sonntag",0,"2014","10","5","0","0"
2014-10-06,178.335670094664,"Brot",15.75,"Montag",0,"2014","10","6","0","0"
2014-10-07,141.858863346968,"Brot",13,"Dienstag",0,"2014","10","7","0","0"
2014-10-08,134.873921318631,"Brot",14.125,"Mittwoch",0,"2014","10","8","0","0"
2014-10-09,134.324856819578,"Brot",17.875,"Donnerstag",0,"2014","10","9","0","0"
2014-10-10,132.317020180874,"Brot",16.375,"Freitag",0,"2014","10","10","0","0"
2014-10-11,181.071063711796,"Brot",17,"Samstag",0,"2014","10","11","0","0"
2014-10-12,97.9850226394533,"Brot",15.125,"Sonntag",0,"2014","10","12","0","0"
2014-10-13,129.878383258938,"Brot",12.625,"Montag",0,"2014","10","13","Herbstferien","0"
2014-10-14,175.011253800233,"Brot",14,"Dienstag",0,"2014","10","14","Herbstferien","0"
2014-10-15,206.8382090708,"Brot",13.875,"Mittwoch",0,"2014","10","15","Herbstferien","0"
2014-10-16,147.570549356915,"Brot",13.5,"Donnerstag",0,"2014","10","16","Herbstferien","0"
2014-10-17,144.357853437456,"Brot",14.375,"Freitag",0,"2014","10","17","Herbstferien","0"
2014-10-18,158.152130377889,"Brot",15.25,"Samstag",0,"2014","10","18","Herbstferien","0"
2014-10-19,58.8534096103563,"Brot",17.375,"Sonntag",0,"2014","10","19","Herbstferien","0"
2014-10-20,158.382558902343,"Brot",14.625,"Montag",0,"2014","10","20","Herbstferien","0"
2014-10-21,125.363981222897,"Brot",12.5,"Dienstag",0,"2014","10","21","Herbstferien","0"
2014-10-22,127.765051280508,"Brot",13,"Mittwoch",0,"2014","10","22","Herbstferien","0"
2014-10-23,144.21773201944,"Brot",13.125,"Donnerstag",0,"2014","10","23","Herbstferien","0"
2014-10-24,203.173639154115,"Brot",13.5,"Freitag",0,"2014","10","24","Herbstferien","0"
2014-10-25,191.425316581712,"Brot",12.125,"Samstag",0,"2014","10","25","Herbstferien","0"
2014-10-26,116.487886781866,"Brot",12.75,"Sonntag",0,"2014","10","26","0","0"
2014-10-27,121.416970836256,"Brot",14.5,"Montag",0,"2014","10","27","0","0"
2014-10-28,136.094268676769,"Brot",13.875,"Dienstag",0,"2014","10","28","0","0"
2014-10-29,103.569554336818,"Brot",8.375,"Mittwoch",0,"2014","10","29","0","0"
2014-10-30,122.18216764664,"Brot",10.625,"Donnerstag",0,"2014","10","30","0","0"
2014-10-31,132.486279254048,"Brot",12.875,"Freitag",0,"2014","10","31","0","0"
2014-11-01,142.507059241702,"Brot",16.5,"Samstag",0,"2014","11","1","0","0"
2014-11-02,99.288586999622,"Brot",15.375,"Sonntag",0,"2014","11","2","0","0"
2014-11-03,137.822879577546,"Brot",13.75,"Montag",0,"2014","11","3","0","0"
2014-11-04,103.123747563607,"Brot",11.625,"Dienstag",0,"2014","11","4","0","0"
2014-11-05,113.078967477055,"Brot",9.5,"Mittwoch",0,"2014","11","5","0","0"
2014-11-06,138.399464430445,"Brot",8.875,"Donnerstag",0,"2014","11","6","0","0"
2014-11-07,125.3258349714,"Brot",8.625,"Freitag",0,"2014","11","7","0","0"
2014-11-08,165.663474985222,"Brot",10.25,"Samstag",0,"2014","11","8","0","0"
2014-11-09,118.446930009839,"Brot",10.625,"Sonntag",0,"2014","11","9","0","0"
2014-11-10,132.450933802593,"Brot",8.75,"Montag",0,"2014","11","10","0","0"
2014-11-11,122.885078853966,"Brot",8.625,"Dienstag",0,"2014","11","11","0","0"
2014-11-12,95.3481999188746,"Brot",9.75,"Mittwoch",0,"2014","11","12","0","0"
2014-11-13,143.750350209673,"Brot",10.75,"Donnerstag",0,"2014","11","13","0","0"
2014-11-14,133.77429991274,"Brot",10.75,"Freitag",0,"2014","11","14","0","0"
2014-11-15,157.956829595601,"Brot",9.25,"Samstag",0,"2014","11","15","0","0"
2014-11-16,69.2794517983636,"Brot",8,"Sonntag",0,"2014","11","16","0","0"
2014-11-17,138.752246637463,"Brot",9.625,"Montag",0,"2014","11","17","0","0"
2014-11-18,134.68843263499,"Brot",8.875,"Dienstag",0,"2014","11","18","0","0"
2014-11-19,131.262024072649,"Brot",8.5,"Mittwoch",0,"2014","11","19","0","0"
2014-11-20,131.314789763352,"Brot",6.125,"Donnerstag",0,"2014","11","20","0","0"
2014-11-21,142.895603194534,"Brot",6.5,"Freitag",0,"2014","11","21","0","0"
2014-11-22,92.6616360079896,"Brot",5.75,"Samstag",0,"2014","11","22","0","0"
2014-11-23,88.8532704507342,"Brot",6.75,"Sonntag",0,"2014","11","23","0","0"
2014-11-24,135.495058395216,"Brot",9.375,"Montag",0,"2014","11","24","0","0"
2014-11-25,125.776456029191,"Brot",6.875,"Dienstag",0,"2014","11","25","0","0"
2014-11-26,98.5421347532514,"Brot",5.625,"Mittwoch",0,"2014","11","26","0","0"
2014-11-27,114.36674051771,"Brot",4.5,"Donnerstag",0,"2014","11","27","0","0"
2014-11-28,125.770265298128,"Brot",1.625,"Freitag",0,"2014","11","28","0","0"
2014-11-29,143.276224653699,"Brot",1,"Samstag",0,"2014","11","29","0","0"
2014-11-30,70.5238191319592,"Brot",0,"Sonntag",0,"2014","11","30","0","0"
2014-12-01,128.454115308343,"Brot",-2,"Montag",0,"2014","12","1","0","0"
2014-12-02,154.242632883405,"Brot",-3,"Dienstag",0,"2014","12","2","0","0"
2014-12-03,133.99080245511,"Brot",0.625,"Mittwoch",0,"2014","12","3","0","0"
2014-12-04,124.167763102648,"Brot",3.75,"Donnerstag",0,"2014","12","4","0","0"
2014-12-05,83.5104305885102,"Brot",2,"Freitag",0,"2014","12","5","0","0"
2014-12-06,127.894073901772,"Brot",5.75,"Samstag",0,"2014","12","6","0","0"
2014-12-07,75.5129227390682,"Brot",4.875,"Sonntag",0,"2014","12","7","0","0"
2014-12-08,102.678761832615,"Brot",3.25,"Montag",0,"2014","12","8","0","0"
2014-12-09,110.476546068652,"Brot",2.125,"Dienstag",0,"2014","12","9","0","0"
2014-12-10,99.9187171842705,"Brot",4.875,"Mittwoch",0,"2014","12","10","0","0"
2014-12-11,109.754570057738,"Brot",4,"Donnerstag",0,"2014","12","11","0","0"
2014-12-12,109.142671748118,"Brot",7.25,"Freitag",0,"2014","12","12","0","0"
2014-12-13,124.956684401136,"Brot",4.75,"Samstag",0,"2014","12","13","0","0"
2014-12-14,102.80557310108,"Brot",3.5,"Sonntag",0,"2014","12","14","0","0"
2014-12-15,96.3136936339829,"Brot",4.75,"Montag",0,"2014","12","15","0","0"
2014-12-16,97.7685842370004,"Brot",4.625,"Dienstag",0,"2014","12","16","0","0"
2014-12-17,102.856835442046,"Brot",3.625,"Mittwoch",0,"2014","12","17","0","0"
2014-12-18,112.769700687238,"Brot",10,"Donnerstag",0,"2014","12","18","0","0"
2014-12-19,100.434605432296,"Brot",8.125,"Freitag",0,"2014","12","19","0","0"
2014-12-20,92.9765497836537,"Brot",5.375,"Samstag",0,"2014","12","20","0","0"
2014-12-21,74.1776353738615,"Brot",6.625,"Sonntag",0,"2014","12","21","0","0"
2014-12-22,166.062608421996,"Brot",9.75,"Montag",0,"2014","12","22","Winterferien","0"
2014-12-23,184.21718934313,"Brot",9.125,"Dienstag",0,"2014","12","23","Winterferien","0"
2014-12-24,289.724706873301,"Brot",7.75,"Mittwoch",0,"2014","12","24","Winterferien","0"
2014-12-27,133.160219555693,"Brot",-0.25,"Samstag",0,"2014","12","27","Winterferien","0"
2014-12-28,65.5011765409885,"Brot",-0.5,"Sonntag",0,"2014","12","28","Winterferien","0"
2014-12-29,159.353174871792,"Brot",0.75,"Montag",0,"2014","12","29","Winterferien","0"
2014-12-30,171.900364677079,"Brot",5.25,"Dienstag",0,"2014","12","30","Winterferien","0"
2014-12-31,253.25502096677,"Brot",7.375,"Mittwoch",0,"2014","12","31","Winterferien","0"
2015-01-02,171.436480362582,"Brot",7.75,"Freitag",0,"2015","1","2","Winterferien","0"
2015-01-03,146.725466464595,"Brot",4.875,"Samstag",0,"2015","1","3","Winterferien","0"
2015-01-04,69.2618750164446,"Brot",4.75,"Sonntag",0,"2015","1","4","Winterferien","0"
2015-01-05,159.498680849924,"Brot",5.875,"Montag",0,"2015","1","5","Winterferien","0"
2015-01-06,116.621821467299,"Brot",3.625,"Dienstag",0,"2015","1","6","Winterferien","0"
2015-01-07,116.046870294295,"Brot",5.75,"Mittwoch",0,"2015","1","7","0","0"
2015-01-08,88.9219763738156,"Brot",6.375,"Donnerstag",0,"2015","1","8","0","0"
2015-01-09,89.5158553261206,"Brot",7.5,"Freitag",0,"2015","1","9","0","0"
2015-01-10,67.954839483437,"Brot",10,"Samstag",0,"2015","1","10","0","0"
2015-01-11,102.503556455298,"Brot",4.25,"Sonntag",0,"2015","1","11","0","0"
2015-01-12,122.717043089708,"Brot",7.5,"Montag",0,"2015","1","12","0","0"
2015-01-13,86.441812930424,"Brot",7.75,"Dienstag",0,"2015","1","13","0","0"
